73	95	8835,49	11,88	2,05	1,97	602,77	720,63	10522,99	12,45	1,69	1,91	1101,26	863,16
73	95	8333,65	12,81	2,50	2,12	497,07	731,49	11670,75	12,94	1,65	2,32	1017,83	810,13
73	95	8485,70	12,69	2,19	1,88	534,08	777,03	12774,78	14,44	2,34	2,29	1056,20	762,41
73	96	8361,84	11,75	1,77	2,06	487,06	812,52	10483,88	11,72	1,35	1,81	1017,80	797,55
73	98	8831,75	11,89	1,70	1,69	607,58	837,85	8598,84	9,67	1,77	1,69	888,85	937,60
73	99	9226,30	12,77	2,03	2,20	588,11	681,92	8385,83	9,78	1,36	1,58	1169,54	825,99
73	99	9309,95	12,20	2,20	1,93	530,52	777,95	9916,13	10,86	1,45	1,32	987,94	833,21
73	100	8196,45	12,16	1,51	1,78	495,09	735,61	9951,66	10,24	1,23	1,97	1012,25	803,09
73	101	8479,21	11,79	1,62	1,90	648,28	725,66	8549,77	9,06	1,68	1,54	1073,95	786,25
73	103	10563,74	13,92	2,58	2,00	639,79	711,43	9949,93	11,24	1,71	1,66	921,19	925,32
73	104	10799,02	14,05	1,70	2,00	628,66	832,13	10332,69	11,19	1,98	1,44	1029,36	848,09
73	104	10098,08	13,77	1,89	2,26	668,06	765,66	10361,59	10,80	2,25	1,54	1013,63	873,14
73	106	11340,59	15,82	2,91	1,91	505,71	806,23	9727,56	10,59	1,67	1,79	1084,28	785,90
73	107	11277,84	14,67	2,35	1,77	671,61	758,90	11063,46	11,56	2,03	1,44	792,81	989,26
73	108	11638,84	14,65	2,17	2,14	514,53	884,82	9887,22	11,28	1,84	1,55	1045,98	856,61
73	109	12118,18	15,20	2,07	2,04	694,74	723,07	10434,64	11,17	1,72	1,34	1005,93	869,60
73	109	11934,53	15,40	2,55	1,90	614,72	797,87	8526,25	11,35	1,75	2,54	1050,70	813,67
73	111	10997,30	14,43	3,12	1,94	667,66	642,46	8234,26	9,73	2,63	1,97	930,22	745,16
73	112	11984,25	15,29	2,15	2,13	636,89	765,83	8375,56	9,84	2,41	2,02	1052,42	709,03
73	113	10951,34	13,67	2,46	1,62	628,71	854,20	8734,05	9,24	2,00	1,16	1015,89	719,17
73	114	10649,08	13,66	2,67	1,62	493,74	975,70	9772,15	10,44	1,55	1,71	1080,62	627,90
73	115	12254,16	15,38	2,63	2,37	580,55	818,77	9963,15	10,55	2,23	1,87	1224,85	622,34
73	116	11751,58	14,55	2,02	1,87	768,93	600,11	9028,56	9,97	1,68	1,63	1115,26	718,32
73	117	13215,71	16,80	2,33	1,89	601,19	881,28	9424,52	9,53	1,94	1,44	1074,83	726,88
73	118	11720,23	14,74	2,57	1,87	594,19	791,73	8737,97	10,17	2,23	2,49	1038,08	691,28
73	118	13201,63	15,87	2,95	2,45	597,00	865,98	10424,31	10,46	2,06	1,42	1147,12	706,18
73	119	13039,56	15,86	2,97	1,96	605,75	814,71	8130,77	8,45	1,92	1,20	1069,30	646,85
73	120	15079,20	16,29	2,73	2,32	717,66	908,88	7349,38	9,41	2,13	1,89	498,93	1140,94
73	122	15536,83	18,69	2,84	2,03	638,38	895,94	7522,92	10,37	1,92	1,47	483,53	1264,71
73	123	13589,21	15,62	2,81	1,80	793,40	708,82	9912,99	11,50	2,13	1,95	578,46	1105,11
73	123	16327,20	18,96	2,83	2,39	589,62	939,98	11625,36	13,58	1,96	1,73	671,25	1049,82
73	124	17878,68	17,69	3,49	1,22	597,21	1346,35	4842,13	5,56	0,96	1,22	1260,73	658,82
73	126	12199,43	12,86	2,81	0,86	583,19	1186,94	4913,95	5,48	1,16	1,99	478,59	1015,12
73	127	7021,42	8,60	1,88	1,17	728,68	926,65	5311,47	5,36	1,23	1,45	1000,48	980,00
73	128	5693,70	7,49	2,21	0,80	481,01	1094,10	4623,73	5,42	0,98	1,39	895,97	794,05
73	128	4586,88	5,71	1,09	0,87	634,38	918,25	6117,94	6,56	0,71	1,63	966,02	759,69
73	130	4080,88	5,78	1,19	0,63	536,58	820,44	7070,64	6,64	0,70	1,45	1412,57	534,76
73	131	5029,08	7,43	1,92	1,04	501,19	1084,73	5891,87	7,22	1,25	1,31	640,86	1092,97
73	131	4318,97	5,70	1,66	0,80	577,74	893,67	5811,10	5,98	0,85	1,39	964,53	866,93
73	133	3916,83	5,63	1,00	0,87	824,69	614,03	4797,74	5,01	0,83	1,40	829,58	1088,27
73	134	4326,03	6,20	1,61	1,06	614,67	831,38	5630,45	5,39	1,21	1,48	958,53	950,09
73	135	4021,02	6,15	1,43	1,01	762,53	567,23	6789,44	6,63	1,41	1,54	1023,34	971,93
73	136	6303,17	7,35	1,44	0,81	536,62	1401,28	5695,70	6,29	1,02	1,44	795,13	1150,66
73	137	5958,17	7,21	1,61	1,18	685,44	1075,52	5026,13	5,31	1,07	1,18	774,71	1062,41
73	137	4997,61	5,82	1,58	1,02	989,96	470,01	5238,40	5,23	0,79	1,70	1120,65	736,52
73	138	4785,87	6,18	1,00	1,17	797,70	924,65	5561,20	5,92	1,36	1,83	1036,00	906,07
73	140	7410,61	9,08	2,00	0,78	603,77	1170,58	4532,81	5,91	1,01	1,22	950,44	924,08
73	141	3665,85	5,25	1,42	1,01	607,36	892,45	4425,61	5,20	0,91	1,21	773,64	941,69
73	142	4019,66	5,25	1,34	0,73	759,87	731,56	5325,76	5,59	1,12	1,43	955,63	829,73
73	142	3665,64	4,67	1,18	0,70	786,53	766,63	5797,31	5,90	0,82	1,38	1133,08	804,35
73	143	4579,59	6,06	1,08	0,81	823,75	673,13	4671,25	4,94	0,92	1,25	758,55	1050,77
73	144	4726,77	6,02	1,10	1,21	734,91	770,86	5493,50	6,26	1,21	1,94	634,37	1168,20
73	146	5482,61	5,77	1,46	0,78	867,26	685,84	4240,79	4,65	1,14	0,75	533,83	1191,61
73	147	5487,77	7,31	1,73	0,86	496,61	1047,85	4760,06	6,15	1,09	1,40	734,59	1036,83
73	147	4540,75	6,33	1,41	1,20	738,41	636,73	4872,60	5,71	1,38	1,04	743,65	1197,55
73	148	4016,49	6,19	1,62	1,40	623,69	705,06	5809,97	5,66	0,81	1,22	752,70	1240,85
73	150	4968,82	6,16	1,10	0,87	751,34	771,37	6222,49	6,65	1,43	1,68	895,60	900,29
73	151	4161,28	5,82	1,21	1,01	640,72	1112,75	4612,11	6,28	1,13	1,03	837,31	1008,97
73	151	3501,26	5,34	1,51	1,00	587,46	747,91	5318,64	6,37	1,37	1,56	1058,43	916,98
73	152	4148,93	5,07	1,38	1,02	717,93	1013,18	5063,44	6,09	1,12	1,29	900,00	1000,80
73	153	4127,87	5,97	1,31	0,64	630,77	737,15	5529,66	6,00	1,27	1,26	839,17	1083,07
73	155	4880,55	6,27	1,14	1,26	745,25	793,66	4376,08	6,02	0,83	1,44	768,23	964,39
73	156	4860,18	5,47	1,34	0,73	679,01	955,21	4395,02	4,92	0,78	1,22	657,96	1006,69
73	156	5371,22	6,61	1,44	0,66	578,36	1150,40	5076,87	5,34	0,81	1,54	914,17	902,21
73	157	4719,29	6,57	1,17	0,77	666,82	841,91	7242,54	7,42	1,01	1,18	933,34	861,14
73	159	5480,13	7,36	1,36	0,93	700,55	1003,80	5462,98	6,45	1,44	1,25	887,86	1017,57
73	160	5266,56	6,35	1,53	1,12	815,88	1020,40	5910,21	6,65	0,97	1,42	827,06	1122,97
73	161	5073,61	5,73	1,73	1,06	664,87	1118,26	7538,87	7,54	1,02	1,52	1009,43	958,85
73	161	4954,26	5,82	1,27	1,13	843,99	671,56	6853,78	7,09	1,47	1,23	845,82	930,83
73	162	4429,25	5,24	1,05	0,63	772,14	842,23	7565,37	7,26	1,11	1,72	1039,95	809,49
73	164	6494,91	7,57	1,79	0,87	838,14	1028,51	5338,70	6,98	1,28	1,56	1021,26	805,54
73	165	4556,32	6,17	1,59	0,87	779,60	736,02	5390,18	6,35	1,04	1,30	757,36	1029,87
73	165	6164,85	7,41	1,26	1,24	589,01	1083,22	7294,96	7,67	1,07	1,49	1151,76	780,70
73	166	4489,39	5,98	1,19	0,69	704,37	868,99	7421,73	7,79	0,79	2,05	1230,22	716,26
73	167	3835,35	5,93	1,14	0,80	811,38	547,94	7763,57	7,77	0,75	1,79	879,79	1058,74
73	169	4762,98	6,25	1,23	1,07	840,90	765,53	5358,24	6,89	1,11	1,71	954,05	969,45
73	170	5728,17	6,70	1,34	1,11	775,19	1204,39	6781,46	8,27	1,11	1,62	859,76	990,46
73	170	6339,64	7,06	1,28	0,95	722,61	1042,39	5255,98	6,54	0,97	1,45	800,79	734,15
73	171	5203,59	6,91	1,60	0,72	705,15	1264,46	6477,95	6,44	0,87	1,19	899,66	944,34
73	173	6095,48	7,97	1,51	0,79	654,12	1052,88	6256,09	6,81	0,78	1,79	669,77	1141,26
73	174	6574,80	8,23	1,67	0,71	659,04	1219,03	6054,07	7,56	1,26	1,67	1019,24	896,43
73	174	8133,71	9,49	1,77	1,04	722,82	1045,50	6954,84	7,66	1,11	1,55	889,10	991,13
73	175	7069,12	8,48	2,06	1,01	629,38	1146,91	5866,07	6,46	0,82	1,26	996,85	805,75
73	177	5763,80	6,72	1,23	0,70	646,83	854,96	7306,97	8,08	1,03	1,49	939,18	856,50
73	178	4483,54	6,28	1,47	1,13	973,42	633,83	7501,03	7,26	1,23	1,09	977,02	952,10
73	179	4981,90	6,49	1,53	0,56	590,80	881,73	9077,76	9,23	1,10	1,37	1117,56	862,57
73	179	4058,69	5,53	1,45	0,74	613,97	865,21	7731,05	8,04	0,69	1,28	960,49	863,20
73	180	4653,16	5,88	1,56	1,00	670,56	875,95	7041,87	8,20	1,00	1,34	954,52	1009,95
73	182	5975,90	7,15	1,47	0,79	692,00	1138,70	8501,43	8,14	1,14	1,92	858,25	916,91
73	183	5206,78	6,45	1,84	0,73	714,42	1052,38	6644,66	8,86	0,87	2,28	921,46	882,74
73	184	6637,30	7,66	1,64	1,26	713,53	1145,99	7407,88	8,44	0,97	2,02	1024,32	934,57
73	184	5265,81	7,00	1,32	0,92	572,46	960,45	7206,89	7,42	1,08	2,11	738,71	1042,53
73	185	5193,96	6,29	1,56	0,93	547,39	1222,32	5462,51	6,14	1,54	1,87	993,66	735,66
73	187	4059,39	5,25	1,71	0,54	869,52	763,60	6102,47	7,00	0,81	1,20	1014,53	876,93
73	188	4202,35	5,67	1,37	0,82	925,20	622,97	7193,46	8,23	0,99	1,87	971,37	1021,27
73	188	5107,64	6,08	1,73	0,84	700,74	1099,47	4993,63	6,01	0,72	1,31	849,14	937,75
73	189	5919,81	7,15	1,48	0,83	638,04	1153,58	7805,94	7,76	0,91	1,50	957,12	1027,60
73	191	5472,19	6,95	1,45	0,84	562,05	1047,98	6620,64	7,16	1,07	1,45	912,07	1064,31
73	192	5362,92	7,04	1,05	0,66	651,71	999,30	5668,10	6,47	0,85	1,52	961,50	982,33
73	193	6102,54	7,31	1,32	0,88	658,27	963,89	7250,66	7,73	0,94	1,11	615,74	1053,52
73	193	6047,35	6,86	1,42	1,43	590,61	1047,19	7089,55	7,23	1,11	1,44	475,39	1190,27
73	194	4872,13	5,87	1,19	0,83	776,12	812,22	6181,83	6,84	1,14	1,42	647,58	1065,94
73	196	5550,41	6,81	1,13	1,03	727,54	851,90	6035,82	7,35	1,30	1,50	609,23	1106,02
73	196	6287,96	6,69	1,20	1,36	705,33	927,77	6899,94	7,70	0,84	1,83	745,82	918,83
73	198	5729,05	7,07	1,75	0,67	580,96	990,11	6599,54	7,37	1,25	1,24	800,91	899,72
73	198	4497,87	5,69	1,42	0,85	840,96	753,73	6728,80	8,18	1,33	1,19	556,45	1160,53
73	199	4304,30	6,12	1,45	0,78	678,11	942,05	7026,89	8,02	0,89	1,48	920,55	1038,09
73	200	3892,38	5,39	1,06	0,95	646,24	575,54	5790,53	6,62	0,91	1,10	864,94	1070,03
73	202	5016,65	6,78	1,48	0,73	677,73	933,33	6064,38	7,02	0,98	1,25	839,92	1030,22
73	202	4724,46	6,97	1,16	1,10	700,49	957,50	5100,40	6,49	0,84	1,27	941,09	893,49
73	202	5443,84	6,71	1,22	0,81	467,99	1290,60	7130,88	7,20	1,52	1,57	897,97	1025,42
73	204	3700,86	5,44	1,42	0,75	533,58	885,27	5551,08	6,85	0,94	1,35	771,70	1111,80
73	205	4238,93	5,67	2,08	0,79	544,13	1027,29	7281,07	7,69	1,27	1,47	930,28	971,50
73	206	4488,34	6,03	1,60	0,74	526,59	972,80	6297,99	6,64	0,63	2,04	825,63	1019,13
73	207	4734,18	6,61	1,56	0,85	455,54	893,99	6280,18	7,03	1,50	1,33	729,40	1202,75
73	208	4214,85	5,61	1,25	1,09	667,55	905,02	7139,89	7,84	1,04	1,54	932,38	1051,33
73	209	3974,45	5,88	1,13	0,99	594,37	993,73	5576,34	6,88	1,56	1,85	864,88	1014,85
73	211	4502,28	5,59	1,58	0,91	666,06	993,32	5703,66	6,35	1,27	1,80	634,11	1177,56
73	211	5049,71	7,05	1,59	0,78	505,71	989,04	7349,06	8,23	0,87	1,55	794,88	1139,17
73	211	4879,56	5,77	1,51	0,90	614,67	1212,38	6355,59	7,66	0,97	1,17	882,89	1057,03
73	213	5414,80	6,43	1,63	0,84	608,41	942,63	6144,70	7,11	0,64	1,25	873,77	884,08
73	215	4205,72	6,28	1,65	0,92	676,99	653,05	7193,15	7,45	0,85	1,31	861,96	1107,77
73	216	3903,92	5,91	1,62	0,74	483,46	1005,41	8029,54	7,68	0,81	1,29	871,31	1075,03
73	216	4230,12	6,10	1,25	1,08	751,59	917,45	6824,06	7,85	0,94	1,85	930,07	998,71
73	216	4269,04	5,77	1,34	0,99	759,81	887,42	7356,74	7,06	0,90	1,79	1132,24	830,94
73	217	5535,41	7,37	1,53	0,74	651,29	959,75	6254,37	6,49	0,57	1,29	1249,88	744,51
73	220	4702,05	6,25	1,62	0,66	614,07	884,65	6265,33	6,51	0,77	1,21	740,49	1062,71
73	220	5152,84	7,16	1,51	0,74	662,59	794,26	6193,25	7,32	0,92	1,29	734,47	1108,53
73	220	4469,43	5,66	1,29	1,33	666,93	851,82	6361,36	6,85	0,77	2,12	711,68	1059,05
73	222	5382,70	6,16	1,61	0,75	654,89	844,14	7251,40	7,60	0,83	1,34	657,62	1140,18
73	223	5452,59	6,26	1,76	1,52	427,17	1061,23	6802,59	7,39	0,95	1,08	689,92	1093,25
73	224	5725,72	6,93	1,55	0,83	513,64	965,78	7245,30	8,44	1,01	1,39	860,74	953,15
73	225	4485,45	6,00	1,68	0,89	669,76	823,28	6746,32	6,70	0,98	2,19	719,71	1088,00
73	226	4710,12	6,37	1,03	1,24	634,47	800,28	5760,14	6,10	0,66	0,88	734,40	1139,70
73	227	4467,90	5,96	1,06	0,97	733,99	748,12	5889,07	6,90	1,47	1,37	533,97	1287,70
73	228	4823,30	5,57	1,89	0,84	671,87	787,41	5271,89	6,40	1,28	1,02	783,99	1066,74
73	229	5842,84	7,90	2,00	0,93	672,97	1097,47	5714,06	6,09	1,32	1,92	975,58	975,79
73	230	3471,06	5,10	1,34	0,79	453,65	832,75	6039,60	7,15	1,00	1,20	1035,55	957,44
73	231	4869,68	6,09	1,73	0,97	450,62	1277,34	5243,18	7,65	1,07	1,45	801,57	1095,79
73	232	4630,89	6,40	1,45	0,86	512,82	1049,23	6674,91	7,76	1,06	1,50	949,52	956,86
73	233	5509,78	6,49	1,26	0,79	735,01	895,09	7402,56	7,34	0,85	1,75	1059,69	913,18
73	234	5132,74	6,46	1,54	0,61	596,22	1194,37	7407,80	7,34	1,07	1,88	845,42	1104,30
73	234	5501,74	6,56	1,95	1,30	602,51	968,70	7134,16	7,56	1,54	1,55	842,89	1140,45
73	235	5705,56	7,85	2,03	0,94	480,09	1095,61	6382,42	7,71	0,91	1,60	597,31	1117,41
73	237	6742,20	7,19	1,85	0,68	466,76	1296,15	6270,39	7,21	0,94	1,89	1006,41	918,97
73	238	5971,04	6,79	1,50	0,66	469,75	1119,27	5905,09	6,49	0,71	1,61	808,41	1049,97
73	239	5499,70	7,40	1,57	1,01	545,97	1202,91	5688,33	7,18	0,95	1,50	936,08	902,79
73	239	4088,45	6,08	1,62	0,75	413,05	858,48	5703,59	6,61	1,24	1,30	1068,93	909,70
73	241	5530,25	7,15	1,61	1,28	606,83	1089,09	7093,75	7,25	1,15	2,02	904,31	970,46
73	242	4597,78	5,75	1,21	0,78	684,45	1064,93	6160,10	6,73	0,89	1,39	938,74	1051,47
73	243	3403,78	5,11	0,99	0,72	696,58	597,52	5628,29	6,74	0,74	1,66	850,87	1118,17
73	243	5462,88	6,67	1,08	0,90	733,85	1014,37	4929,23	6,41	0,92	1,03	934,71	1051,39
73	245	5509,57	6,51	1,40	0,68	556,42	1156,94	7062,40	8,01	1,20	1,32	884,89	1090,75
73	246	5578,52	6,97	1,97	1,03	686,95	942,87	6899,14	7,54	1,37	1,78	880,52	1022,36
73	247	3914,99	5,03	1,39	0,68	552,02	977,21	7142,57	7,33	0,72	1,93	1103,03	851,98
73	248	4540,80	5,52	1,30	0,71	698,71	1072,41	6835,93	8,19	1,19	1,90	1081,34	890,43
73	249	4386,65	6,09	1,60	0,88	698,29	928,63	5253,46	6,57	1,21	1,73	751,66	1132,66
73	250	5480,34	6,88	1,21	1,05	647,22	1204,61	4582,38	6,35	1,02	0,95	518,74	1151,06
73	251	4368,96	5,20	1,21	1,12	813,32	952,88	4947,81	6,71	1,18	1,18	920,57	1074,64
73	252	4734,65	5,88	1,49	1,06	483,20	959,89	6865,04	6,81	1,10	1,45	847,40	977,85
73	252	4993,19	6,10	1,44	0,79	754,19	693,01	7117,51	7,59	1,04	1,10	779,44	1083,44
73	254	4496,96	5,35	1,10	1,09	634,34	804,96	7017,77	7,36	1,06	1,51	943,24	917,56
73	255	5368,14	7,31	1,54	0,93	511,26	925,08	6366,25	7,92	1,28	1,87	819,35	1050,19
73	256	4118,40	5,77	1,13	0,90	736,91	726,95	5828,11	6,36	1,25	0,93	799,50	1027,56
73	257	4879,41	6,45	1,41	0,98	655,32	973,66	5775,58	7,08	1,27	1,14	636,69	1040,82
73	257	5273,74	7,03	1,09	1,20	577,06	829,81	7750,96	7,72	1,12	1,15	917,29	974,48
73	258	4444,83	6,73	1,19	0,79	612,99	771,58	6663,85	6,92	0,89	1,05	787,49	1117,10
73	260	4469,61	5,31	1,88	0,61	528,03	1102,28	5531,59	6,80	1,11	0,82	814,71	1158,04
73	261	5676,56	7,08	1,34	0,97	783,74	1063,78	5155,27	6,44	0,99	1,36	715,85	1034,03
73	261	5345,72	5,70	1,44	0,76	776,47	910,87	4731,71	6,98	1,23	1,79	658,05	953,41
73	262	6077,34	6,46	1,79	0,99	798,67	977,68	6074,52	6,37	0,93	1,16	974,54	962,15
73	264	6347,51	7,18	1,57	1,46	657,94	1075,01	6268,47	7,22	1,04	1,59	1007,92	931,32
73	265	5250,74	6,73	1,33	0,89	769,91	1075,29	5021,69	6,12	0,83	1,38	798,57	1145,71
73	266	5530,77	5,39	1,50	1,21	821,09	1065,60	5518,49	5,71	0,93	1,65	947,87	1038,98
73	266	5388,15	5,99	1,21	0,71	477,84	1301,68	5648,31	6,69	1,03	1,77	704,69	1086,28
73	267	3949,02	5,76	1,61	0,84	816,34	748,09	6073,18	6,83	0,79	1,46	1266,46	699,27
73	269	4425,24	5,74	1,32	0,85	648,10	851,31	6899,19	7,95	1,10	1,51	700,40	1093,61
73	270	5865,56	7,01	1,78	1,06	786,27	928,40	5723,71	6,61	1,16	1,53	914,70	1027,63
73	270	5642,08	6,00	1,33	0,70	752,61	1035,43	7104,15	8,20	1,12	1,15	903,30	1020,88
73	271	4646,52	5,43	1,17	0,64	737,20	747,06	5860,40	6,67	0,89	1,34	724,45	1091,30
73	272	4224,51	6,08	1,73	0,76	769,74	917,72	7444,61	7,83	0,82	1,40	977,90	1010,25
73	274	4577,94	5,77	1,07	1,05	779,77	969,83	5406,03	6,07	0,82	1,01	766,73	1160,00
73	275	5028,52	6,52	1,44	0,85	687,44	818,70	6240,45	7,00	1,34	1,20	975,03	816,81
73	275	4317,79	5,40	1,00	1,05	737,20	983,00	6260,01	6,40	1,01	1,78	989,73	970,40
73	276	5062,15	5,74	1,12	0,80	907,00	824,92	7380,13	7,64	1,09	1,95	1137,14	748,49
73	277	4949,11	6,62	1,33	0,85	677,17	987,19	6846,27	7,28	0,93	1,48	1023,34	958,40
73	278	5026,01	6,94	1,43	1,23	744,11	919,83	6879,34	7,55	1,02	1,14	987,42	918,52
73	279	4506,63	5,82	1,18	0,74	630,48	1124,73	6452,88	6,80	1,17	1,68	1107,44	847,65
73	280	3917,67	5,72	1,54	0,71	648,03	957,20	5527,45	5,91	1,04	1,18	802,73	1139,25
73	281	4316,09	4,66	1,80	1,11	533,14	1352,10	5940,70	6,38	1,19	0,99	979,05	1013,46
73	282	4451,24	6,10	1,54	0,93	733,96	485,62	5487,49	6,56	0,94	0,83	719,95	977,55
73	283	5918,14	7,18	1,44	1,28	640,62	1154,96	4669,92	6,37	1,21	1,24	836,64	906,60
73	284	4330,14	6,08	1,58	0,79	772,21	985,99	5632,76	6,39	1,18	1,17	1088,98	895,39
73	285	5738,38	6,35	1,35	0,86	494,04	1126,15	5804,20	6,67	1,38	1,61	567,78	1117,95
73	286	5264,07	5,47	1,05	0,64	436,56	1252,41	4922,52	5,84	0,96	1,58	931,97	923,42
73	288	6465,54	6,92	1,24	0,91	572,76	1181,20	6645,07	7,08	1,40	1,01	863,35	1108,88
73	288	5064,47	6,54	1,99	0,85	532,98	1234,12	5363,63	6,85	1,00	2,09	927,98	895,67
73	289	4446,04	6,33	1,42	1,17	676,21	797,63	5684,46	6,84	0,80	1,13	904,32	923,51
73	290	4077,69	5,71	1,09	0,74	839,70	508,04	6382,74	6,69	0,91	1,59	902,97	1063,75
73	292	4474,12	6,05	1,38	0,64	705,91	1000,23	5189,81	5,89	1,16	1,39	920,11	862,69
73	293	5425,50	6,83	1,46	1,10	671,32	1081,58	6827,97	7,75	1,29	1,47	844,87	1070,67
73	293	3709,77	5,00	1,11	0,70	687,70	743,68	6731,19	7,38	0,84	1,25	865,95	1009,31
73	294	5807,32	6,85	1,09	1,18	574,19	1168,59	5787,85	6,38	0,95	1,64	500,88	1071,13
73	295	4477,45	6,06	1,55	0,87	714,73	880,07	5890,82	6,13	0,86	1,35	1083,51	907,99
73	297	5597,88	6,86	1,34	0,81	738,09	976,28	5792,40	7,48	1,23	1,04	823,67	955,42
73	297	5395,96	6,69	1,84	1,12	744,79	876,01	7001,08	7,43	0,96	1,57	944,91	958,57
73	298	4812,50	6,14	1,15	0,81	791,91	963,10	6397,69	8,33	1,07	1,35	788,24	1054,73
73	299	5680,08	6,84	1,74	0,70	543,12	940,99	6832,03	8,25	1,09	1,18	823,68	1005,66
73	300	5568,19	6,71	1,48	0,76	639,04	1096,10	6975,12	7,38	1,17	1,85	1236,98	730,75
73	301	4794,67	5,82	1,51	1,01	689,10	987,20	5928,94	6,81	0,91	1,54	773,28	1194,40
73	302	6069,55	6,88	1,61	0,95	764,24	884,98	5698,71	5,62	0,68	1,23	912,23	984,35
73	303	5419,51	7,35	2,07	1,06	766,63	995,13	5489,11	6,80	1,10	1,01	821,16	966,71
73	304	5407,48	6,62	1,84	1,13	612,38	755,27	7178,37	7,69	0,96	1,27	715,49	1200,82
73	305	5295,48	6,89	1,32	0,99	621,00	901,59	5526,13	6,01	1,02	1,71	778,44	1201,22
73	306	4728,55	6,49	1,69	0,93	775,27	735,97	5190,20	6,87	1,02	1,24	804,79	1064,62
73	307	3795,34	5,54	1,39	0,68	790,69	579,82	5794,85	7,05	0,88	1,20	852,03	1090,43
73	308	5755,98	8,18	2,12	0,94	514,34	1025,52	5809,66	5,91	1,35	1,17	660,17	1113,82
73	309	4671,01	6,76	1,07	1,27	794,94	715,04	6855,68	6,80	1,31	1,39	746,69	1050,00
